position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Member of the House of Representatives of the Philippines,Bellaflor Angara-Castillo,Q4883409,2013-06-30,2016-06-30,female,1939-09-14,,Bella Angara.jpg,Bella Angara
Member of the House of Representatives of the Philippines,Benhur Salimbangon,Q4887876,2013-06-30,2016-06-30,male,1945-06-03,2020-12-24,,Benhur Salimbangon
Member of the House of Representatives of the Philippines,"Pedro Acharon, Jr.",Q5149156,2013-06-30,2016-06-30,male,1958-02-08,,,
Member of the House of Representatives of the Philippines,Dakila Cua,Q5209949,2013-06-30,2016-06-30,male,,,HoR Official Portrait - Dakilo Carlo Cua.jpg,Dakila Cua
Member of the House of Representatives of the Philippines,Dan Fernandez,Q5219601,2013-06-30,2016-06-30,male,1958,,HoR Official Portrait Danilo Fernandez.jpg,Danilo Fernandez
Member of the House of Representatives of the Philippines,Diosdado Macapagal–Arroyo,Q5279602,2013-06-30,2016-06-30,male,1974-09-04,,Dato Arroyo - 16th Congress.jpg,Dato Arroyo
Member of the House of Representatives of the Philippines,Edcel Lagman,Q5335744,2013-06-30,2016-06-30,male,1942-05-01,,Rep. Edcel Lagman (18th Congress PH).jpg,Edcel Lagman
Member of the House of Representatives of the Philippines,Eileen Ermita-Buhain,Q5349360,2013-06-30,2016-06-30,female,1969-05-12,,HoR Official Portrait Elenita Milagros Ermita-Buhain.jpg,Eileen Ermita-Buhain
Member of the House of Representatives of the Philippines,Elisa Olga Kho,Q5361378,2013-06-30,2016-06-30,female,,,,Elisa Olga Kho
Member of the House of Representatives of the Philippines,"Elpidio Barzaga, Jr.",Q5367306,2013-06-30,2016-06-30,male,1950-03-25,,HoR Official Portrait Elpidio Barzaga Jr.jpg,Elpidio Barzaga Jr.
Member of the House of Representatives of the Philippines,Franklin Bautista,Q5491304,2013-06-30,2016-06-30,male,1952-04-01,,,Franklin Bautista
Member of the House of Representatives of the Philippines,Fredenil Castro,Q5496959,2013-06-30,2016-06-30,male,1951-04-27,,HoR Official Portrait Fredenil Castro - 18th Congress.jpg,Fredenil Castro
Member of the House of Representatives of the Philippines,Gina de Venecia,Q5562939,2013-06-30,2016-06-30,female,1949-02-15,,Gina de Venecia (cropped).jpg,Gina de Venecia
Member of the House of Representatives of the Philippines,Emmi de Jesus,Q56043681,2013-06-30,2016-06-30,female,,,,Emmi de Jesus
Member of the House of Representatives of the Philippines,Ansaruddin Alonto Adiong,Q568929,2013-06-30,2016-06-30,male,,,,Ansaruddin Alonto Adiong
Member of the House of Representatives of the Philippines,Francis Gerald A. Abaya,Q57067691,2013-06-30,2016-06-30,male,1975-09-15,,,Francis Gerald Abaya
Member of the House of Representatives of the Philippines,Rodrigo A. Abellanosa,Q59513272,2013-06-30,2016-06-30,male,1961-12-02,,HoR Official Portrait Rodrigo Abellanosa.jpg,Rodrigo Abellanosa
Member of the House of Representatives of the Philippines,Ma. Lourdes Acosta-Alba,Q59513375,2013-06-30,2016-06-30,female,,,,
Member of the House of Representatives of the Philippines,Alex Advincula,Q59513443,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Benjamin C. Agarao Jr.,Q59514413,2013-06-30,2016-06-30,male,,,,
Member of the House of Representatives of the Philippines,Emmeline Aglipay-Villar,Q59514654,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Rodolfo T. Albano III,Q59514714,2013-06-30,2016-06-30,male,,,HoR Official Portrait - Rodolfo Albano III.jpg,Rodolfo Albano III
Member of the House of Representatives of the Philippines,Gary C. Alejano,Q59514896,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Franz Alvarez,Q59515481,2013-06-30,2016-06-30,male,,,,
Member of the House of Representatives of the Philippines,Isagani S. Amatong,Q59515565,2013-06-30,2016-06-30,male,1940-10-19,,,Isagani Amatong
Member of the House of Representatives of the Philippines,Magnolia C. Antonino,Q59515680,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Lani Mercado,Q5969936,2013-06-30,2016-06-30,female,1968-04-13,,Lani Mercado - 2011 (cropped).jpg,Lani Mercado
Member of the House of Representatives of the Philippines,Isidro Ungab,Q6081048,2013-06-30,2016-06-30,male,1961-05-08,,Rep. Isidro Ungab (18th Congress PH).jpg,Isidro Ungab
Member of the House of Representatives of the Philippines,Jun Chipeco,Q6311441,2013-06-30,2016-06-30,male,1942-08-15,,HoR Official Portrait Joaquin Chipeco Jr.jpg,Jun Chipeco
Member of the House of Representatives of the Philippines,Kaka Bag-ao,Q6349093,2013-06-30,2016-06-30,female,1969-07-03,,Kaka Bag-ao (cropped).jpg,Kaka Bag-ao
Member of the House of Representatives of the Philippines,Zajid Mangudadatu,Q63965202,2013-06-30,2016-06-30,male,1975-10-10,,,
Member of the House of Representatives of the Philippines,Maria Jocelyn Bernos,Q65942732,2013-06-30,2016-06-30,female,1977-01-09,,Gov Maria Jocelyn Bernos.jpg,Maria Jocelyn Bernos
Member of the House of Representatives of the Philippines,Jose Christopher Belmonte,Q66776969,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Juan Pablo Bondoc,Q66776976,2013-06-30,2016-06-30,male,,,,
Member of the House of Representatives of the Philippines,Mercedes Cagas,Q66776985,2013-06-30,2016-06-30,female,,,,
Member of the House of Representatives of the Philippines,Wilfredo Caminero,Q66776988,2013-06-30,2016-06-30,male,1954-10-12,,HoR Official Portrait Wilfredo Caminero.jpg,Wilfredo Caminero
Member of the House of Representatives of the Philippines,Leo Rafael Cueva,Q66777000,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Cheryl Deloso-Montalla,Q66777009,2013-06-30,2016-06-30,female,,,,
Member of the House of Representatives of the Philippines,Edgar Erice,Q66777018,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Evelina Escudero,Q66777021,2013-06-30,2016-06-30,,,,,
Member of the House of Representatives of the Philippines,Raymond Democrito Mendoza,Q12969824,2013-07-31,2016-06-30,male,,,,
Member of the House of Representatives of the Philippines,Raul Daza,Q12969815,2016-03-16,2016-06-30,male,1935-05-02,,,Raul Daza
Member of the House of Representatives of the Philippines,Maximo B. Dalog,Q10976917,2016-06-30,2017-06-03,male,1946-10-01,2017-06-03,,
Member of the House of Representatives of the Philippines,Lucy Torres-Gomez,Q11845136,2016-06-30,2019-06-30,female,1974-12-11,,Chairperson Rep. Lucy Torres-Gomez (cropped).jpg,Lucy Torres-Gomez
Member of the House of Representatives of the Philippines,Gloria Macapagal Arroyo,Q123665,2016-06-30,2019-06-30,female,1947-04-05,,Gloria Macapagal Arroyo WEF 2009-crop.jpg,Gloria Macapagal Arroyo
Member of the House of Representatives of the Philippines,Abdullah Dimaporo,Q12961079,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Alfredo Garbin Jr.,Q12961335,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Bai Sandra Sema,Q12961921,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Bernadette Herrera-Dy,Q12962114,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Carlito Marquez,Q12962515,2016-06-30,2019-06-30,male,1942-07-21,,Marquez Carlito Samson.png,Carlito Marquez
Member of the House of Representatives of the Philippines,Charlie Cojuangco,Q12962523,2016-06-30,2019-06-30,male,1963-04-14,2022-02-22,,
Member of the House of Representatives of the Philippines,Celso Lobregat,Q12962647,2016-06-30,2019-06-30,male,1948-03-20,,,Celso Lobregat
Member of the House of Representatives of the Philippines,Cesar Sarmiento,Q12962665,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Christopher Co,Q12962852,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Deogracias Ramos Jr.,Q12963299,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Eric Singson,Q12963761,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Fernando Gonzalez,Q12963933,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Henedina Abad,Q12964580,2016-06-30,2017-10-08,female,1955-01-26,2017-10-08,,Henedina Abad
Member of the House of Representatives of the Philippines,Jesus Celeste,Q12965265,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Jorge Banal,Q12965407,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Jorge Almonte,Q12965416,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Karlo Alexei Nograles,Q12965820,2016-06-30,2018-11-05,male,1976-09-03,,KN.png,Karlo Nograles
Member of the House of Representatives of the Philippines,Leopoldo Bataoil,Q12967211,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Linabelle Ruth Villarica,Q12967276,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Maximo Rodriguez Jr.,Q12967915,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Melecio Yap Jr.,Q12967960,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Mercedes Alvarez,Q12967978,2016-06-30,2019-06-30,female,,,Seal of the Philippine House of Representatives.svg,Mercedes Alvarez (politician)
Member of the House of Representatives of the Philippines,Michael John Duavit,Q12968065,2016-06-30,2019-06-30,male,1970-02-20,,,
Member of the House of Representatives of the Philippines,Milagrosa Tan,Q12968135,2016-06-30,2019-06-30,female,1958-02-24,2019-11-30,HoR Official Portrait of Milagrosa Tan.jpg,Milagrosa Tan
Member of the House of Representatives of the Philippines,Mylene Garcia-Albano,Q12968454,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Nancy Catamco,Q12968514,2016-06-30,2019-06-30,female,1969-06-19,,HoR Portrait of Nancy Catamco.jpg,Nancy Catamco
Member of the House of Representatives of the Philippines,Napoleon Dy,Q12968534,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Paolo Everardo Javier,Q12969181,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Peter Unabia,Q12969408,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Randolph Ting,Q12969800,2016-06-30,2019-06-30,male,,,Ting-rs.png,Randolph Ting
Member of the House of Representatives of the Philippines,Raul Daza,Q12969815,2016-06-30,2019-06-30,male,1935-05-02,,,Raul Daza
Member of the House of Representatives of the Philippines,Raymond Democrito Mendoza,Q12969824,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Renato Unico Jr.,Q12969886,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Reynaldo Umali,Q12969927,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Rodante Marcoleta,Q12970071,2016-06-30,2019-06-30,male,1953-07-29,,,Rodante Marcoleta
Member of the House of Representatives of the Philippines,Rodolfo Fariñas,Q12970074,2016-06-30,2019-06-30,male,1951-09-05,,,Rodolfo Fariñas
Member of the House of Representatives of the Philippines,Rogelio Espina,Q12970085,2016-06-30,2019-06-30,male,1960,,HoR Official Portrait Rogelio Espina.jpg,Rogelio Espina
Member of the House of Representatives of the Philippines,Roger Mercado,Q12970094,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Ronaldo Zamora,Q12970122,2016-06-30,2019-06-30,male,1944-12-04,,Ronaldo Zamora (cropped).jpg,Ronaldo Zamora
Member of the House of Representatives of the Philippines,Rosenda Ann Ocampo,Q12970151,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Scott Davies Lanete,Q12970779,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Victor Yap,Q12972409,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Yul Servo,Q12972881,2016-06-30,2019-06-30,male,1980,,,Yul Servo
Member of the House of Representatives of the Philippines,Joet Garcia,Q150054,2016-06-30,2019-06-30,male,1971-11-12,,Congressman Jose Enrique S. Garcia III (cropped).jpg,Joet Garcia
Member of the House of Representatives of the Philippines,Sol Aragones,Q16149679,2016-06-30,2019-06-30,female,1977-11-06,,HoR Official Portrait Sol Aragones.jpg,Sol Aragones
Member of the House of Representatives of the Philippines,Erico Aristotle Aumentado,Q16150268,2016-06-30,2019-06-30,male,1977-12-29,,ArisAumentado.png,Erico Aristotle Aumentado
Member of the House of Representatives of the Philippines,Jose I. Tejada,Q16192880,2016-06-30,2019-06-30,male,1958-06-10,,HoR Official Portrait Jose Tejada.jpg,Jose Tejada
Member of the House of Representatives of the Philippines,Raneo Abu,Q16197189,2016-06-30,2019-06-30,male,1967,,HoR Official Portrait Raneo Abu.jpg,Raneo Abu
Member of the House of Representatives of the Philippines,Sitti Djalia Turabin,Q16886227,2016-06-30,2017-10-02,female,1976-11-26,,,Sitti Djalia Turabin
Member of the House of Representatives of the Philippines,Mikee Romero,Q16935127,2016-06-30,2019-06-30,male,1971-03-21,,Rep. Mikee Romero (18th Congress PH).jpg,Mikee Romero
Member of the House of Representatives of the Philippines,Alfredo Abelardo Benitez,Q17370900,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Erlpe John Amante,Q17370912,2016-06-30,2019-06-30,male,,,,Erlpe John Amante
Member of the House of Representatives of the Philippines,Antonio Tinio,Q17370935,2016-06-30,2019-06-30,male,,,,Antonio Tinio
Member of the House of Representatives of the Philippines,Arthur Defensor Jr.,Q17370945,2016-06-30,2019-06-30,male,1969-10-08,,"HoR Official Portrait of Arthur Defensor, Jr.jpg",Arthur Defensor Jr.
Member of the House of Representatives of the Philippines,Carlo Lopez,Q17370991,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Ronald Cosalan,Q17371015,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Ben Evardone,Q17371063,2016-06-30,2019-06-30,male,,,HoR Official Portrait of Ben Evardone.jpg,
Member of the House of Representatives of the Philippines,Luis Ferrer IV,Q17371068,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Florencio Flores Jr.,Q17371073,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Aurelio Gonzales Jr.,Q17371085,2016-06-30,2019-06-30,male,1964-10-27,,"Rep. Aurelio Gonzales, Jr. (18th Congress PH).jpg",Aurelio Gonzales Jr.
Member of the House of Representatives of the Philippines,Ann Hofer,Q17371094,2016-06-30,2019-06-30,female,1967-06-03,,Rep. Ann K. Hofer.jpg,Dulce Ann Hofer
Member of the House of Representatives of the Philippines,Jerry Treñas,Q17371100,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Jose Carlos Cari,Q17371112,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Roy Loyola,Q17371149,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Suharto Mangudadatu,Q17371166,2016-06-30,2019-06-30,male,,,HoR Official Portrait of Suharto Mangudadatu.jpg,Suharto Mangudadatu
Member of the House of Representatives of the Philippines,Mark Villar,Q17371175,2016-06-30,2016-08-01,male,1978-08-14,,Mark A. Villar dpwh portrait.png,Mark Villar
Member of the House of Representatives of the Philippines,Rodel Batocabe,Q17371250,2016-06-30,2018-12-22,male,1966-04-25,2018-12-22,,Rodel Batocabe
Member of the House of Representatives of the Philippines,Isidro Rodriguez,Q17371255,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Salvio Fortuno,Q17371267,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Josephine Sato,Q17371286,2016-06-30,2019-06-30,female,1954-04-29,,Congresswoman Josephine Ramirez-Sato 2017.jpg,Josephine Sato
Member of the House of Representatives of the Philippines,Danilo Suarez,Q17371295,2016-06-30,2019-06-30,male,1942-12-20,,HoR Official Portrait - Danilo Suarez.jpg,Danilo Suarez
Member of the House of Representatives of the Philippines,Jocelyn Sy-Limkaichong,Q17371298,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Winston Castelo,Q17371350,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Carlos Isagani Zarate,Q18062098,2016-06-30,2019-06-30,male,1967-05-14,,Carlos Zarate in 2017.jpg,Carlos Isagani Zarate
Member of the House of Representatives of the Philippines,Yedda Marie Romualdez,Q20582527,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Henry Ong,Q21063568,2016-06-30,2019-06-30,male,1949-11-23,2018-09-29,,Henry Ong
Member of the House of Representatives of the Philippines,"Rolando Andaya, Jr.",Q2163117,2016-06-30,2019-06-30,male,1969-03-10,,Camarines Sur Rep. Rolando Andaya gives a statement to the media (cropped).jpg,Rolando Andaya Jr.
Member of the House of Representatives of the Philippines,Teddy Baguilat,Q2194971,2016-06-30,2019-06-30,male,1966-07-30,,Teddy Baguilat.jpg,Teddy Baguilat
Member of the House of Representatives of the Philippines,Vilma Santos,Q2197580,2016-06-30,2019-06-30,female,1953-11-03,,Governor Vilma Santos-Recto.jpg,Vilma Santos
Member of the House of Representatives of the Philippines,Harry Roque,Q23303083,2016-06-30,2017-11-06,male,1966-10-21,,Harry Roque in 2017 - 2017111-ph01-ALCAIN-1 (cropped).jpg,Harry Roque
Member of the House of Representatives of the Philippines,Deogracias Savellano,Q2348352,2016-06-30,2019-06-30,male,1959-11-25,,,Deogracias Victor Savellano
Member of the House of Representatives of the Philippines,Frederick Abueg,Q23874335,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Ramon Nolasco,Q24206149,2016-06-30,2019-06-30,male,1949-07-21,,,Ramon Nolasco
Member of the House of Representatives of the Philippines,Pantaleon Alvarez,Q24239770,2016-06-30,2019-06-30,male,1958-01-10,,Pantaleon Alvarez.jpg,Pantaleon Alvarez
Member of the House of Representatives of the Philippines,Geraldine Roman,Q24250858,2016-06-30,2019-06-30,female,1967,,HoR Official Portrait Geraldine Roman.jpg,Geraldine Roman
Member of the House of Representatives of the Philippines,"Feliciano Belmonte, Jr.",Q2510441,2016-06-30,2019-06-30,male,1936-10-02,,Feliciano Belmonte Jr - 2016 (cropped).jpg,Feliciano Belmonte Jr.
Member of the House of Representatives of the Philippines,Mark Aeron Sambar,Q25558617,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Gabriel Bordado,Q25663342,2016-06-30,2019-06-30,male,1955-02-15,,Gabriel-bordado-jr.jpg,Gabriel Bordado
Member of the House of Representatives of the Philippines,Lito Atienza,Q2648928,2016-06-30,2019-06-30,male,1941-08-10,,"Rep. Lito Atienza, Jr (18th Congress PH).jpg",Lito Atienza
Member of the House of Representatives of the Philippines,Christopher de Venecia,Q26923890,2016-06-30,2019-06-30,male,1986-10-27,,,Christopher de Venecia
Member of the House of Representatives of the Philippines,Gwendolyn Garcia,Q2720262,2016-06-30,2019-06-30,female,1955-10-12,,Gwen1 20011 Haarry Wad.jpg,Gwendolyn Garcia
Member of the House of Representatives of the Philippines,Imelda Marcos,Q285536,2016-06-30,2019-06-30,female,1929-07-02,,Imelda Marcos.jpg,Imelda Marcos
Member of the House of Representatives of the Philippines,Abraham Tolentino,Q330656,2016-06-30,2019-06-30,male,1964-02-23,,Abraham Tolentino (crop).jpg,Abraham Tolentino
Member of the House of Representatives of the Philippines,Monsour del Rosario,Q3543427,2016-06-30,2019-06-30,male,1965-05-11,,Monsour Del Rosario III 2016.jpg,Monsour del Rosario
Member of the House of Representatives of the Philippines,Bayani Fernando,Q3543566,2016-06-30,2019-06-30,male,1946-07-25,,Bayani Fernando.jpg,Bayani Fernando
Member of the House of Representatives of the Philippines,Joey Salceda,Q3550210,2016-06-30,2019-06-30,male,1961-10-26,,Joey Salceda of Albay.JPG,Joey Salceda
Member of the House of Representatives of the Philippines,Strike Revilla,Q3550636,2016-06-30,2019-06-30,male,1970-03-02,,Strike Revilla (18th Congress).jpg,Strike Revilla
Member of the House of Representatives of the Philippines,Pia Cayetano,Q442998,2016-06-30,2019-06-30,female,1966-03-22,,PIA NEW PROFILE PIC 2.JPG,Pia Cayetano
Member of the House of Representatives of the Philippines,"Amado Espino, Jr.",Q452102,2016-06-30,2019-06-30,male,1948-06-20,,Fb-bikini-universe-660x639 (cropped).jpg,Amado Espino Jr.
Member of the House of Representatives of the Philippines,Munir Arbison,Q4666167,2016-06-30,2019-06-30,male,1957-11-12,,Rep. Abdulmunir Arbison (18th Congress PH).jpg,Abdulmunir Mundoc Arbison
Member of the House of Representatives of the Philippines,Alfred Vargas,Q4723556,2016-06-30,2019-06-30,male,1981-10-24,,Rep. Alfred Vargas (18th Congress PH).jpg,Alfred Vargas
Member of the House of Representatives of the Philippines,Conrado Estrella III,Q475303,2016-06-30,2019-06-30,male,1960-09-12,,,Conrado Estrella III
Member of the House of Representatives of the Philippines,Arlene B. Arcillas,Q4792135,2016-06-30,2019-06-30,female,1969-07-31,,,Arlene B. Arcillas
Member of the House of Representatives of the Philippines,Arnel Cerafica,Q4794715,2016-06-30,2019-06-30,male,,,ArnelCerafica.jpg,Arnel Cerafica
Member of the House of Representatives of the Philippines,Arnulfo Fuentebella,Q4795443,2016-06-30,2019-06-30,male,1945-10-29,2020-09-09,Fuentebella-f.jpg,Arnulfo Fuentebella
Member of the House of Representatives of the Philippines,Aurora Enerio-Cerilles,Q4822523,2016-06-30,2019-06-30,female,1949-09-17,,Portrait of Rep.Aurora Cerilles.webp,Aurora E. Cerilles
Member of the House of Representatives of the Philippines,Bellaflor Angara-Castillo,Q4883409,2016-06-30,2019-06-30,female,1939-09-14,,Bella Angara.jpg,Bella Angara
Member of the House of Representatives of the Philippines,Benhur Salimbangon,Q4887876,2016-06-30,2019-06-30,male,1945-06-03,2020-12-24,,Benhur Salimbangon
Member of the House of Representatives of the Philippines,"Pedro Acharon, Jr.",Q5149156,2016-06-30,2019-06-30,male,1958-02-08,,,
Member of the House of Representatives of the Philippines,Corazon Nunez-Malanyaon,Q5169661,2016-06-30,2019-06-30,female,1949-08-22,,Benigno S. Aquino III greets Corazon Malanyaon (cropped).jpg,Corazon Nuñez Malanyaon
Member of the House of Representatives of the Philippines,Dakila Cua,Q5209949,2016-06-30,2019-06-30,male,,,HoR Official Portrait - Dakilo Carlo Cua.jpg,Dakila Cua
Member of the House of Representatives of the Philippines,Edcel Lagman,Q5335744,2016-06-30,2019-06-30,male,1942-05-01,,Rep. Edcel Lagman (18th Congress PH).jpg,Edcel Lagman
Member of the House of Representatives of the Philippines,Eileen Ermita-Buhain,Q5349360,2016-06-30,2019-06-30,female,1969-05-12,,HoR Official Portrait Elenita Milagros Ermita-Buhain.jpg,Eileen Ermita-Buhain
Member of the House of Representatives of the Philippines,Elisa Olga Kho,Q5361378,2016-06-30,2019-06-30,female,,,,Elisa Olga Kho
Member of the House of Representatives of the Philippines,Ricardo Belmonte,Q54098007,2016-06-30,2019-06-30,male,1965,,,Ricardo Belmonte
Member of the House of Representatives of the Philippines,Federico Sandoval II,Q5441063,2016-06-30,2019-06-30,male,1963-05-04,,,Ricky Sandoval
Member of the House of Representatives of the Philippines,Ferjenel Biron,Q5444340,2016-06-30,2019-06-30,male,1964-12-24,,,Ferjenel Biron
Member of the House of Representatives of the Philippines,Fredenil Castro,Q5496959,2016-06-30,2019-06-30,male,1951-04-27,,HoR Official Portrait Fredenil Castro - 18th Congress.jpg,Fredenil Castro
Member of the House of Representatives of the Philippines,Emmi de Jesus,Q56043681,2016-06-30,2019-06-30,female,,,,Emmi de Jesus
Member of the House of Representatives of the Philippines,Ansaruddin Alonto Adiong,Q568929,2016-06-30,2019-06-30,male,,,,Ansaruddin Alonto Adiong
Member of the House of Representatives of the Philippines,Francis Gerald A. Abaya,Q57067691,2016-06-30,2019-06-30,male,1975-09-15,,,Francis Gerald Abaya
Member of the House of Representatives of the Philippines,Harlin Neil J. Abayon III,Q59513204,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Rodrigo A. Abellanosa,Q59513272,2016-06-30,2019-06-30,male,1961-12-02,,HoR Official Portrait Rodrigo Abellanosa.jpg,Rodrigo Abellanosa
Member of the House of Representatives of the Philippines,Gil P. Acosta,Q59513321,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Ma. Lourdes Acosta-Alba,Q59513375,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Alex Advincula,Q59513443,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Benjamin C. Agarao Jr.,Q59514413,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Ma. Lourdes R. Aggabao,Q59514534,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Emmeline Aglipay-Villar,Q59514654,2016-06-30,2018-07-11,,,,,
Member of the House of Representatives of the Philippines,Rodolfo T. Albano III,Q59514714,2016-06-30,2019-06-30,male,,,HoR Official Portrait - Rodolfo Albano III.jpg,Rodolfo Albano III
Member of the House of Representatives of the Philippines,Gary C. Alejano,Q59514896,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Joel Mayo Z. Almario,Q59515093,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Marlyn B. Alonte,Q59515160,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Franz Alvarez,Q59515481,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Isagani S. Amatong,Q59515565,2016-06-30,2019-06-30,male,1940-10-19,,,Isagani Amatong
Member of the House of Representatives of the Philippines,Magnolia C. Antonino,Q59515680,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Michelle M. Antonio,Q59515741,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Milagros Aquino-Magsaysay,Q59515826,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Jennifer Austria Barzaga,Q59515955,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Jonas Cortes,Q6272048,2016-06-30,2019-06-30,male,1966-07-20,,HoR Official Portrait Jonas Cortes.jpg,Jonas Cortes
Member of the House of Representatives of the Philippines,Jum Jainudin Akbar,Q6310694,2016-06-30,2016-11-11,female,1963-09-03,2016-11-11,,Jum Jainudin Akbar
Member of the House of Representatives of the Philippines,Jun Chipeco,Q6311441,2016-06-30,2019-06-30,male,1942-08-15,,HoR Official Portrait Joaquin Chipeco Jr.jpg,Jun Chipeco
Member of the House of Representatives of the Philippines,Kaka Bag-ao,Q6349093,2016-06-30,2019-06-30,female,1969-07-03,,Kaka Bag-ao (cropped).jpg,Kaka Bag-ao
Member of the House of Representatives of the Philippines,Zajid Mangudadatu,Q63965202,2016-06-30,2019-06-30,male,1975-10-10,,,
Member of the House of Representatives of the Philippines,Edwin Ongchuan,Q66057572,2016-06-30,2019-06-30,male,1968-03-03,,HoR Official Portrait of Edwing Ong.jpg,Edwin Ongchuan
Member of the House of Representatives of the Philippines,Cristal Bagatsing,Q66776960,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Lorna Bautista-Bandigan,Q66776968,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Jose Christopher Belmonte,Q66776969,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Emmanuel Billones,Q66776973,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Lianda Bolilia,Q66776975,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Juan Pablo Bondoc,Q66776976,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Arlene Brosas,Q66776979,2016-06-30,2019-06-30,female,,,,Arlene Brosas
